D:\project\IMG\center_2024_11_03_13_04_55_223.jpg, D:\project\IMG\left_2024_11_03_13_04_55_223.jpg, D:\project\IMG\right_2024_11_03_13_04_55_223.jpg, 0, 1, 0, 30.19036
D:\project\IMG\center_2024_11_03_13_04_55_330.jpg, D:\project\IMG\left_2024_11_03_13_04_55_330.jpg, D:\project\IMG\right_2024_11_03_13_04_55_330.jpg, 0, 1, 0, 30.19032
D:\project\IMG\center_2024_11_03_13_04_55_439.jpg, D:\project\IMG\left_2024_11_03_13_04_55_439.jpg, D:\project\IMG\right_2024_11_03_13_04_55_439.jpg, 0, 1, 0, 30.19027
D:\project\IMG\center_2024_11_03_13_04_55_540.jpg, D:\project\IMG\left_2024_11_03_13_04_55_540.jpg, D:\project\IMG\right_2024_11_03_13_04_55_540.jpg, 0, 1, 0, 30.19027
D:\project\IMG\center_2024_11_03_13_04_55_641.jpg, D:\project\IMG\left_2024_11_03_13_04_55_641.jpg, D:\project\IMG\right_2024_11_03_13_04_55_641.jpg, 0, 1, 0, 30.19032
D:\project\IMG\center_2024_11_03_13_04_55_747.jpg, D:\project\IMG\left_2024_11_03_13_04_55_747.jpg, D:\project\IMG\right_2024_11_03_13_04_55_747.jpg, 0, 1, 0, 30.19027
D:\project\IMG\center_2024_11_03_13_04_55_854.jpg, D:\project\IMG\left_2024_11_03_13_04_55_854.jpg, D:\project\IMG\right_2024_11_03_13_04_55_854.jpg, 0, 1, 0, 30.19027
D:\project\IMG\center_2024_11_03_13_04_55_957.jpg, D:\project\IMG\left_2024_11_03_13_04_55_957.jpg, D:\project\IMG\right_2024_11_03_13_04_55_957.jpg, 0, 1, 0, 30.19035
D:\project\IMG\center_2024_11_03_13_04_56_059.jpg, D:\project\IMG\left_2024_11_03_13_04_56_059.jpg, D:\project\IMG\right_2024_11_03_13_04_56_059.jpg, 0, 1, 0, 30.19029
D:\project\IMG\center_2024_11_03_13_04_56_163.jpg, D:\project\IMG\left_2024_11_03_13_04_56_163.jpg, D:\project\IMG\right_2024_11_03_13_04_56_163.jpg, -0.0953298, 1, 0, 30.18794
D:\project\IMG\center_2024_11_03_13_04_56_272.jpg, D:\project\IMG\left_2024_11_03_13_04_56_272.jpg, D:\project\IMG\right_2024_11_03_13_04_56_272.jpg, -0.2292471, 1, 0, 30.17987
D:\project\IMG\center_2024_11_03_13_04_56_377.jpg, D:\project\IMG\left_2024_11_03_13_04_56_377.jpg, D:\project\IMG\right_2024_11_03_13_04_56_377.jpg, 0, 1, 0, 30.18955
D:\project\IMG\center_2024_11_03_13_04_56_477.jpg, D:\project\IMG\left_2024_11_03_13_04_56_477.jpg, D:\project\IMG\right_2024_11_03_13_04_56_477.jpg, 0, 1, 0, 30.18995
D:\project\IMG\center_2024_11_03_13_04_56_579.jpg, D:\project\IMG\left_2024_11_03_13_04_56_579.jpg, D:\project\IMG\right_2024_11_03_13_04_56_579.jpg, 0, 1, 0, 30.19027
D:\project\IMG\center_2024_11_03_13_04_56_681.jpg, D:\project\IMG\left_2024_11_03_13_04_56_681.jpg, D:\project\IMG\right_2024_11_03_13_04_56_681.jpg, 0, 1, 0, 30.1903
D:\project\IMG\center_2024_11_03_13_04_56_783.jpg, D:\project\IMG\left_2024_11_03_13_04_56_783.jpg, D:\project\IMG\right_2024_11_03_13_04_56_783.jpg, 0, 1, 0, 30.19029
D:\project\IMG\center_2024_11_03_13_04_56_886.jpg, D:\project\IMG\left_2024_11_03_13_04_56_886.jpg, D:\project\IMG\right_2024_11_03_13_04_56_886.jpg, 0, 1, 0, 30.19029
D:\project\IMG\center_2024_11_03_13_04_56_987.jpg, D:\project\IMG\left_2024_11_03_13_04_56_987.jpg, D:\project\IMG\right_2024_11_03_13_04_56_987.jpg, -0.1840341, 1, 0, 30.18123
D:\project\IMG\center_2024_11_03_13_04_57_093.jpg, D:\project\IMG\left_2024_11_03_13_04_57_093.jpg, D:\project\IMG\right_2024_11_03_13_04_57_093.jpg, 0, 1, 0, 30.18996
D:\project\IMG\center_2024_11_03_13_04_57_196.jpg, D:\project\IMG\left_2024_11_03_13_04_57_196.jpg, D:\project\IMG\right_2024_11_03_13_04_57_196.jpg, 0, 1, 0, 30.19026
D:\project\IMG\center_2024_11_03_13_04_57_296.jpg, D:\project\IMG\left_2024_11_03_13_04_57_296.jpg, D:\project\IMG\right_2024_11_03_13_04_57_296.jpg, 0, 1, 0, 30.19014
D:\project\IMG\center_2024_11_03_13_04_57_399.jpg, D:\project\IMG\left_2024_11_03_13_04_57_399.jpg, D:\project\IMG\right_2024_11_03_13_04_57_399.jpg, 0, 1, 0, 30.19025
D:\project\IMG\center_2024_11_03_13_04_57_503.jpg, D:\project\IMG\left_2024_11_03_13_04_57_503.jpg, D:\project\IMG\right_2024_11_03_13_04_57_503.jpg, -0.2947884, 1, 0, 30.16903
D:\project\IMG\center_2024_11_03_13_04_57_608.jpg, D:\project\IMG\left_2024_11_03_13_04_57_608.jpg, D:\project\IMG\right_2024_11_03_13_04_57_608.jpg, -0.5890951, 1, 0, 30.1307
D:\project\IMG\center_2024_11_03_13_04_57_710.jpg, D:\project\IMG\left_2024_11_03_13_04_57_710.jpg, D:\project\IMG\right_2024_11_03_13_04_57_710.jpg, -0.3634335, 1, 0, 30.18896
D:\project\IMG\center_2024_11_03_13_04_57_815.jpg, D:\project\IMG\left_2024_11_03_13_04_57_815.jpg, D:\project\IMG\right_2024_11_03_13_04_57_815.jpg, -0.00764494, 1, 0, 30.18605
D:\project\IMG\center_2024_11_03_13_04_57_921.jpg, D:\project\IMG\left_2024_11_03_13_04_57_921.jpg, D:\project\IMG\right_2024_11_03_13_04_57_921.jpg, 0, 1, 0, 30.18944
D:\project\IMG\center_2024_11_03_13_04_58_023.jpg, D:\project\IMG\left_2024_11_03_13_04_58_023.jpg, D:\project\IMG\right_2024_11_03_13_04_58_023.jpg, 0.1633446, 1, 0, 30.1799
D:\project\IMG\center_2024_11_03_13_04_58_123.jpg, D:\project\IMG\left_2024_11_03_13_04_58_123.jpg, D:\project\IMG\right_2024_11_03_13_04_58_123.jpg, 0.4105329, 1, 0, 30.15241
D:\project\IMG\center_2024_11_03_13_04_58_223.jpg, D:\project\IMG\left_2024_11_03_13_04_58_223.jpg, D:\project\IMG\right_2024_11_03_13_04_58_223.jpg, 0.1195914, 1, 0, 30.19076
D:\project\IMG\center_2024_11_03_13_04_58_324.jpg, D:\project\IMG\left_2024_11_03_13_04_58_324.jpg, D:\project\IMG\right_2024_11_03_13_04_58_324.jpg, 0, 1, 0, 30.18988
D:\project\IMG\center_2024_11_03_13_04_58_426.jpg, D:\project\IMG\left_2024_11_03_13_04_58_426.jpg, D:\project\IMG\right_2024_11_03_13_04_58_426.jpg, 0, 1, 0, 30.18943
D:\project\IMG\center_2024_11_03_13_04_58_528.jpg, D:\project\IMG\left_2024_11_03_13_04_58_528.jpg, D:\project\IMG\right_2024_11_03_13_04_58_528.jpg, -0.302067, 1, 0, 30.16468
D:\project\IMG\center_2024_11_03_13_04_58_634.jpg, D:\project\IMG\left_2024_11_03_13_04_58_634.jpg, D:\project\IMG\right_2024_11_03_13_04_58_634.jpg, 0, 1, 0, 30.18942
D:\project\IMG\center_2024_11_03_13_04_58_734.jpg, D:\project\IMG\left_2024_11_03_13_04_58_734.jpg, D:\project\IMG\right_2024_11_03_13_04_58_734.jpg, 0, 1, 0, 30.18991
D:\project\IMG\center_2024_11_03_13_04_58_837.jpg, D:\project\IMG\left_2024_11_03_13_04_58_837.jpg, D:\project\IMG\right_2024_11_03_13_04_58_837.jpg, 0, 1, 0, 30.19022
D:\project\IMG\center_2024_11_03_13_04_58_941.jpg, D:\project\IMG\left_2024_11_03_13_04_58_941.jpg, D:\project\IMG\right_2024_11_03_13_04_58_941.jpg, 0, 1, 0, 30.19017
D:\project\IMG\center_2024_11_03_13_04_59_043.jpg, D:\project\IMG\left_2024_11_03_13_04_59_043.jpg, D:\project\IMG\right_2024_11_03_13_04_59_043.jpg, 0, 1, 0, 30.19018
D:\project\IMG\center_2024_11_03_13_04_59_144.jpg, D:\project\IMG\left_2024_11_03_13_04_59_144.jpg, D:\project\IMG\right_2024_11_03_13_04_59_144.jpg, 0, 1, 0, 30.1902
D:\project\IMG\center_2024_11_03_13_04_59_245.jpg, D:\project\IMG\left_2024_11_03_13_04_59_245.jpg, D:\project\IMG\right_2024_11_03_13_04_59_245.jpg, 0, 1, 0, 30.19064
D:\project\IMG\center_2024_11_03_13_04_59_348.jpg, D:\project\IMG\left_2024_11_03_13_04_59_348.jpg, D:\project\IMG\right_2024_11_03_13_04_59_348.jpg, 0, 1, 0, 30.19046
D:\project\IMG\center_2024_11_03_13_04_59_451.jpg, D:\project\IMG\left_2024_11_03_13_04_59_451.jpg, D:\project\IMG\right_2024_11_03_13_04_59_451.jpg, -0.08130451, 1, 0, 30.1895
D:\project\IMG\center_2024_11_03_13_04_59_554.jpg, D:\project\IMG\left_2024_11_03_13_04_59_554.jpg, D:\project\IMG\right_2024_11_03_13_04_59_554.jpg, -0.4442734, 1, 0, 30.14933
D:\project\IMG\center_2024_11_03_13_04_59_656.jpg, D:\project\IMG\left_2024_11_03_13_04_59_656.jpg, D:\project\IMG\right_2024_11_03_13_04_59_656.jpg, -0.1409388, 1, 0, 30.19189
D:\project\IMG\center_2024_11_03_13_04_59_755.jpg, D:\project\IMG\left_2024_11_03_13_04_59_755.jpg, D:\project\IMG\right_2024_11_03_13_04_59_755.jpg, 0, 1, 0, 30.18872
D:\project\IMG\center_2024_11_03_13_04_59_860.jpg, D:\project\IMG\left_2024_11_03_13_04_59_860.jpg, D:\project\IMG\right_2024_11_03_13_04_59_860.jpg, 0, 1, 0, 30.18991
D:\project\IMG\center_2024_11_03_13_04_59_961.jpg, D:\project\IMG\left_2024_11_03_13_04_59_961.jpg, D:\project\IMG\right_2024_11_03_13_04_59_961.jpg, 0, 1, 0, 30.1901
D:\project\IMG\center_2024_11_03_13_05_00_062.jpg, D:\project\IMG\left_2024_11_03_13_05_00_062.jpg, D:\project\IMG\right_2024_11_03_13_05_00_062.jpg, 0, 1, 0, 30.19112
D:\project\IMG\center_2024_11_03_13_05_00_165.jpg, D:\project\IMG\left_2024_11_03_13_05_00_165.jpg, D:\project\IMG\right_2024_11_03_13_05_00_165.jpg, 0, 1, 0, 30.19035
D:\project\IMG\center_2024_11_03_13_05_00_270.jpg, D:\project\IMG\left_2024_11_03_13_05_00_270.jpg, D:\project\IMG\right_2024_11_03_13_05_00_270.jpg, 0, 1, 0, 30.19037
D:\project\IMG\center_2024_11_03_13_05_00_371.jpg, D:\project\IMG\left_2024_11_03_13_05_00_371.jpg, D:\project\IMG\right_2024_11_03_13_05_00_371.jpg, -0.2655801, 1, 0, 30.17221
D:\project\IMG\center_2024_11_03_13_05_00_473.jpg, D:\project\IMG\left_2024_11_03_13_05_00_473.jpg, D:\project\IMG\right_2024_11_03_13_05_00_473.jpg, 0, 1, 0, 30.1898
D:\project\IMG\center_2024_11_03_13_05_00_576.jpg, D:\project\IMG\left_2024_11_03_13_05_00_576.jpg, D:\project\IMG\right_2024_11_03_13_05_00_576.jpg, 0, 1, 0, 30.19026
D:\project\IMG\center_2024_11_03_13_05_00_676.jpg, D:\project\IMG\left_2024_11_03_13_05_00_676.jpg, D:\project\IMG\right_2024_11_03_13_05_00_676.jpg, 0, 1, 0, 30.19034
D:\project\IMG\center_2024_11_03_13_05_00_779.jpg, D:\project\IMG\left_2024_11_03_13_05_00_779.jpg, D:\project\IMG\right_2024_11_03_13_05_00_779.jpg, -0.1586829, 1, 0, 30.1837
D:\project\IMG\center_2024_11_03_13_05_00_881.jpg, D:\project\IMG\left_2024_11_03_13_05_00_881.jpg, D:\project\IMG\right_2024_11_03_13_05_00_881.jpg, -0.4590589, 1, 0, 30.14658
D:\project\IMG\center_2024_11_03_13_05_00_982.jpg, D:\project\IMG\left_2024_11_03_13_05_00_982.jpg, D:\project\IMG\right_2024_11_03_13_05_00_982.jpg, -0.5291286, 1, 0, 30.16008
D:\project\IMG\center_2024_11_03_13_05_01_085.jpg, D:\project\IMG\left_2024_11_03_13_05_01_085.jpg, D:\project\IMG\right_2024_11_03_13_05_01_085.jpg, -0.2299071, 1, 0, 30.1964
D:\project\IMG\center_2024_11_03_13_05_01_187.jpg, D:\project\IMG\left_2024_11_03_13_05_01_187.jpg, D:\project\IMG\right_2024_11_03_13_05_01_187.jpg, 0, 1, 0, 30.18541
D:\project\IMG\center_2024_11_03_13_05_01_288.jpg, D:\project\IMG\left_2024_11_03_13_05_01_288.jpg, D:\project\IMG\right_2024_11_03_13_05_01_288.jpg, 0, 1, 0, 30.18942
D:\project\IMG\center_2024_11_03_13_05_01_389.jpg, D:\project\IMG\left_2024_11_03_13_05_01_389.jpg, D:\project\IMG\right_2024_11_03_13_05_01_389.jpg, 0, 1, 0, 30.18978
D:\project\IMG\center_2024_11_03_13_05_01_491.jpg, D:\project\IMG\left_2024_11_03_13_05_01_491.jpg, D:\project\IMG\right_2024_11_03_13_05_01_491.jpg, 0, 1, 0, 30.18982
D:\project\IMG\center_2024_11_03_13_05_01_594.jpg, D:\project\IMG\left_2024_11_03_13_05_01_594.jpg, D:\project\IMG\right_2024_11_03_13_05_01_594.jpg, 0.0868317, 1, 0, 30.18838
D:\project\IMG\center_2024_11_03_13_05_01_694.jpg, D:\project\IMG\left_2024_11_03_13_05_01_694.jpg, D:\project\IMG\right_2024_11_03_13_05_01_694.jpg, 0.1250841, 1, 0, 30.18892
D:\project\IMG\center_2024_11_03_13_05_01_797.jpg, D:\project\IMG\left_2024_11_03_13_05_01_797.jpg, D:\project\IMG\right_2024_11_03_13_05_01_797.jpg, 0, 1, 0, 30.19058
D:\project\IMG\center_2024_11_03_13_05_01_898.jpg, D:\project\IMG\left_2024_11_03_13_05_01_898.jpg, D:\project\IMG\right_2024_11_03_13_05_01_898.jpg, 0, 1, 0, 30.19035
D:\project\IMG\center_2024_11_03_13_05_02_000.jpg, D:\project\IMG\left_2024_11_03_13_05_02_000.jpg, D:\project\IMG\right_2024_11_03_13_05_02_000.jpg, -0.2163951, 1, 0, 30.17626
D:\project\IMG\center_2024_11_03_13_05_02_104.jpg, D:\project\IMG\left_2024_11_03_13_05_02_104.jpg, D:\project\IMG\right_2024_11_03_13_05_02_104.jpg, -0.1733493, 1, 0, 30.18832
D:\project\IMG\center_2024_11_03_13_05_02_205.jpg, D:\project\IMG\left_2024_11_03_13_05_02_205.jpg, D:\project\IMG\right_2024_11_03_13_05_02_205.jpg, 0, 1, 0, 30.18932
D:\project\IMG\center_2024_11_03_13_05_02_306.jpg, D:\project\IMG\left_2024_11_03_13_05_02_306.jpg, D:\project\IMG\right_2024_11_03_13_05_02_306.jpg, 0, 1, 0, 30.19067
D:\project\IMG\center_2024_11_03_13_05_02_407.jpg, D:\project\IMG\left_2024_11_03_13_05_02_407.jpg, D:\project\IMG\right_2024_11_03_13_05_02_407.jpg, 0, 1, 0, 30.19045
D:\project\IMG\center_2024_11_03_13_05_02_510.jpg, D:\project\IMG\left_2024_11_03_13_05_02_510.jpg, D:\project\IMG\right_2024_11_03_13_05_02_510.jpg, 0, 1, 0, 30.19124
D:\project\IMG\center_2024_11_03_13_05_02_612.jpg, D:\project\IMG\left_2024_11_03_13_05_02_612.jpg, D:\project\IMG\right_2024_11_03_13_05_02_612.jpg, -0.1077267, 1, 0, 30.18753
D:\project\IMG\center_2024_11_03_13_05_02_717.jpg, D:\project\IMG\left_2024_11_03_13_05_02_717.jpg, D:\project\IMG\right_2024_11_03_13_05_02_717.jpg, -0.4075677, 1, 0, 30.15374
D:\project\IMG\center_2024_11_03_13_05_02_818.jpg, D:\project\IMG\left_2024_11_03_13_05_02_818.jpg, D:\project\IMG\right_2024_11_03_13_05_02_818.jpg, -0.3762981, 1, 0, 30.17962
D:\project\IMG\center_2024_11_03_13_05_02_920.jpg, D:\project\IMG\left_2024_11_03_13_05_02_920.jpg, D:\project\IMG\right_2024_11_03_13_05_02_920.jpg, -0.07966649, 1, 0, 30.19266
D:\project\IMG\center_2024_11_03_13_05_03_022.jpg, D:\project\IMG\left_2024_11_03_13_05_03_022.jpg, D:\project\IMG\right_2024_11_03_13_05_03_022.jpg, 0, 1, 0, 30.18928
D:\project\IMG\center_2024_11_03_13_05_03_124.jpg, D:\project\IMG\left_2024_11_03_13_05_03_124.jpg, D:\project\IMG\right_2024_11_03_13_05_03_124.jpg, 0, 1, 0, 30.18833
D:\project\IMG\center_2024_11_03_13_05_03_226.jpg, D:\project\IMG\left_2024_11_03_13_05_03_226.jpg, D:\project\IMG\right_2024_11_03_13_05_03_226.jpg, 0, 1, 0, 30.19063
D:\project\IMG\center_2024_11_03_13_05_03_328.jpg, D:\project\IMG\left_2024_11_03_13_05_03_328.jpg, D:\project\IMG\right_2024_11_03_13_05_03_328.jpg, 0, 1, 0, 30.19042
D:\project\IMG\center_2024_11_03_13_05_03_430.jpg, D:\project\IMG\left_2024_11_03_13_05_03_430.jpg, D:\project\IMG\right_2024_11_03_13_05_03_430.jpg, -0.2576025, 1, 0, 30.17337
D:\project\IMG\center_2024_11_03_13_05_03_532.jpg, D:\project\IMG\left_2024_11_03_13_05_03_532.jpg, D:\project\IMG\right_2024_11_03_13_05_03_532.jpg, -0.3066767, 1, 0, 30.18118
D:\project\IMG\center_2024_11_03_13_05_03_633.jpg, D:\project\IMG\left_2024_11_03_13_05_03_633.jpg, D:\project\IMG\right_2024_11_03_13_05_03_633.jpg, 0, 1, 0, 30.18773
D:\project\IMG\center_2024_11_03_13_05_03_735.jpg, D:\project\IMG\left_2024_11_03_13_05_03_735.jpg, D:\project\IMG\right_2024_11_03_13_05_03_735.jpg, 0, 1, 0, 30.18989
D:\project\IMG\center_2024_11_03_13_05_03_838.jpg, D:\project\IMG\left_2024_11_03_13_05_03_838.jpg, D:\project\IMG\right_2024_11_03_13_05_03_838.jpg, 0, 1, 0, 30.19074
D:\project\IMG\center_2024_11_03_13_05_03_938.jpg, D:\project\IMG\left_2024_11_03_13_05_03_938.jpg, D:\project\IMG\right_2024_11_03_13_05_03_938.jpg, 0, 1, 0, 30.1904
D:\project\IMG\center_2024_11_03_13_05_04_041.jpg, D:\project\IMG\left_2024_11_03_13_05_04_041.jpg, D:\project\IMG\right_2024_11_03_13_05_04_041.jpg, -0.0471948, 1, 0, 30.18983
D:\project\IMG\center_2024_11_03_13_05_04_141.jpg, D:\project\IMG\left_2024_11_03_13_05_04_141.jpg, D:\project\IMG\right_2024_11_03_13_05_04_141.jpg, -0.3471861, 1, 0, 30.16184
D:\project\IMG\center_2024_11_03_13_05_04_243.jpg, D:\project\IMG\left_2024_11_03_13_05_04_243.jpg, D:\project\IMG\right_2024_11_03_13_05_04_243.jpg, -0.3147456, 1, 0, 30.18343
D:\project\IMG\center_2024_11_03_13_05_04_344.jpg, D:\project\IMG\left_2024_11_03_13_05_04_344.jpg, D:\project\IMG\right_2024_11_03_13_05_04_344.jpg, -0.01546616, 1, 0, 30.18823
D:\project\IMG\center_2024_11_03_13_05_04_447.jpg, D:\project\IMG\left_2024_11_03_13_05_04_447.jpg, D:\project\IMG\right_2024_11_03_13_05_04_447.jpg, 0, 1, 0, 30.19046
D:\project\IMG\center_2024_11_03_13_05_04_547.jpg, D:\project\IMG\left_2024_11_03_13_05_04_547.jpg, D:\project\IMG\right_2024_11_03_13_05_04_547.jpg, 0, 1, 0, 30.19036
D:\project\IMG\center_2024_11_03_13_05_04_649.jpg, D:\project\IMG\left_2024_11_03_13_05_04_649.jpg, D:\project\IMG\right_2024_11_03_13_05_04_649.jpg, 0, 1, 0, 30.1902
D:\project\IMG\center_2024_11_03_13_05_04_752.jpg, D:\project\IMG\left_2024_11_03_13_05_04_752.jpg, D:\project\IMG\right_2024_11_03_13_05_04_752.jpg, 0, 1, 0, 30.19023
D:\project\IMG\center_2024_11_03_13_05_04_853.jpg, D:\project\IMG\left_2024_11_03_13_05_04_853.jpg, D:\project\IMG\right_2024_11_03_13_05_04_853.jpg, 0, 1, 0, 30.18899
D:\project\IMG\center_2024_11_03_13_05_04_956.jpg, D:\project\IMG\left_2024_11_03_13_05_04_956.jpg, D:\project\IMG\right_2024_11_03_13_05_04_956.jpg, -0.03379199, 1, 0, 30.19002
D:\project\IMG\center_2024_11_03_13_05_05_059.jpg, D:\project\IMG\left_2024_11_03_13_05_05_059.jpg, D:\project\IMG\right_2024_11_03_13_05_05_059.jpg, 0, 1, 0, 30.18911
D:\project\IMG\center_2024_11_03_13_05_05_161.jpg, D:\project\IMG\left_2024_11_03_13_05_05_161.jpg, D:\project\IMG\right_2024_11_03_13_05_05_161.jpg, 0, 1, 0, 30.19061
D:\project\IMG\center_2024_11_03_13_05_05_262.jpg, D:\project\IMG\left_2024_11_03_13_05_05_262.jpg, D:\project\IMG\right_2024_11_03_13_05_05_262.jpg, 0, 1, 0, 30.19074
D:\project\IMG\center_2024_11_03_13_05_05_363.jpg, D:\project\IMG\left_2024_11_03_13_05_05_363.jpg, D:\project\IMG\right_2024_11_03_13_05_05_363.jpg, -0.2156289, 1, 0, 30.17766
D:\project\IMG\center_2024_11_03_13_05_05_465.jpg, D:\project\IMG\left_2024_11_03_13_05_05_465.jpg, D:\project\IMG\right_2024_11_03_13_05_05_465.jpg, -0.2732601, 1, 0, 30.18199
D:\project\IMG\center_2024_11_03_13_05_05_565.jpg, D:\project\IMG\left_2024_11_03_13_05_05_565.jpg, D:\project\IMG\right_2024_11_03_13_05_05_565.jpg, 0, 1, 0, 30.18807
D:\project\IMG\center_2024_11_03_13_05_05_665.jpg, D:\project\IMG\left_2024_11_03_13_05_05_665.jpg, D:\project\IMG\right_2024_11_03_13_05_05_665.jpg, 0, 1, 0, 30.18996
D:\project\IMG\center_2024_11_03_13_05_05_766.jpg, D:\project\IMG\left_2024_11_03_13_05_05_766.jpg, D:\project\IMG\right_2024_11_03_13_05_05_766.jpg, 0, 1, 0, 30.19028
D:\project\IMG\center_2024_11_03_13_05_05_869.jpg, D:\project\IMG\left_2024_11_03_13_05_05_869.jpg, D:\project\IMG\right_2024_11_03_13_05_05_869.jpg, 0, 1, 0, 30.19025
D:\project\IMG\center_2024_11_03_13_05_05_973.jpg, D:\project\IMG\left_2024_11_03_13_05_05_973.jpg, D:\project\IMG\right_2024_11_03_13_05_05_973.jpg, -0.3199611, 1, 0, 30.16606
D:\project\IMG\center_2024_11_03_13_05_06_074.jpg, D:\project\IMG\left_2024_11_03_13_05_06_074.jpg, D:\project\IMG\right_2024_11_03_13_05_06_074.jpg, -0.3460017, 1, 0, 30.1792
D:\project\IMG\center_2024_11_03_13_05_06_176.jpg, D:\project\IMG\left_2024_11_03_13_05_06_176.jpg, D:\project\IMG\right_2024_11_03_13_05_06_176.jpg, -0.05056255, 1, 0, 30.18991
D:\project\IMG\center_2024_11_03_13_05_06_279.jpg, D:\project\IMG\left_2024_11_03_13_05_06_279.jpg, D:\project\IMG\right_2024_11_03_13_05_06_279.jpg, 0, 1, 0, 30.18926
D:\project\IMG\center_2024_11_03_13_05_06_379.jpg, D:\project\IMG\left_2024_11_03_13_05_06_379.jpg, D:\project\IMG\right_2024_11_03_13_05_06_379.jpg, 0, 1, 0, 30.19022
D:\project\IMG\center_2024_11_03_13_05_06_481.jpg, D:\project\IMG\left_2024_11_03_13_05_06_481.jpg, D:\project\IMG\right_2024_11_03_13_05_06_481.jpg, 0, 1, 0, 30.19001
D:\project\IMG\center_2024_11_03_13_05_06_584.jpg, D:\project\IMG\left_2024_11_03_13_05_06_584.jpg, D:\project\IMG\right_2024_11_03_13_05_06_584.jpg, 0, 1, 0, 30.1903
D:\project\IMG\center_2024_11_03_13_05_06_687.jpg, D:\project\IMG\left_2024_11_03_13_05_06_687.jpg, D:\project\IMG\right_2024_11_03_13_05_06_687.jpg, 0, 1, 0, 30.19033
D:\project\IMG\center_2024_11_03_13_05_06_788.jpg, D:\project\IMG\left_2024_11_03_13_05_06_788.jpg, D:\project\IMG\right_2024_11_03_13_05_06_788.jpg, 0, 1, 0, 30.19031
D:\project\IMG\center_2024_11_03_13_05_06_891.jpg, D:\project\IMG\left_2024_11_03_13_05_06_891.jpg, D:\project\IMG\right_2024_11_03_13_05_06_891.jpg, 0, 1, 0, 30.1903
D:\project\IMG\center_2024_11_03_13_05_06_992.jpg, D:\project\IMG\left_2024_11_03_13_05_06_992.jpg, D:\project\IMG\right_2024_11_03_13_05_06_992.jpg, -0.0302628, 1, 0, 30.19028
D:\project\IMG\center_2024_11_03_13_05_07_096.jpg, D:\project\IMG\left_2024_11_03_13_05_07_096.jpg, D:\project\IMG\right_2024_11_03_13_05_07_096.jpg, -0.3297814, 1, 0, 30.16405
D:\project\IMG\center_2024_11_03_13_05_07_197.jpg, D:\project\IMG\left_2024_11_03_13_05_07_197.jpg, D:\project\IMG\right_2024_11_03_13_05_07_197.jpg, -0.02132101, 1, 0, 30.19001
D:\project\IMG\center_2024_11_03_13_05_07_302.jpg, D:\project\IMG\left_2024_11_03_13_05_07_302.jpg, D:\project\IMG\right_2024_11_03_13_05_07_302.jpg, 0, 1, 0, 30.18993
D:\project\IMG\center_2024_11_03_13_05_07_405.jpg, D:\project\IMG\left_2024_11_03_13_05_07_405.jpg, D:\project\IMG\right_2024_11_03_13_05_07_405.jpg, 0, 1, 0, 30.19027
D:\project\IMG\center_2024_11_03_13_05_07_506.jpg, D:\project\IMG\left_2024_11_03_13_05_07_506.jpg, D:\project\IMG\right_2024_11_03_13_05_07_506.jpg, 0, 1, 0, 30.19028
D:\project\IMG\center_2024_11_03_13_05_07_608.jpg, D:\project\IMG\left_2024_11_03_13_05_07_608.jpg, D:\project\IMG\right_2024_11_03_13_05_07_608.jpg, 0, 1, 0, 30.19031
D:\project\IMG\center_2024_11_03_13_05_07_708.jpg, D:\project\IMG\left_2024_11_03_13_05_07_708.jpg, D:\project\IMG\right_2024_11_03_13_05_07_708.jpg, 0, 1, 0, 30.19029
D:\project\IMG\center_2024_11_03_13_05_07_809.jpg, D:\project\IMG\left_2024_11_03_13_05_07_809.jpg, D:\project\IMG\right_2024_11_03_13_05_07_809.jpg, 0, 1, 0, 30.1902
D:\project\IMG\center_2024_11_03_13_05_07_911.jpg, D:\project\IMG\left_2024_11_03_13_05_07_911.jpg, D:\project\IMG\right_2024_11_03_13_05_07_911.jpg, 0, 1, 0, 30.19032
D:\project\IMG\center_2024_11_03_13_05_08_012.jpg, D:\project\IMG\left_2024_11_03_13_05_08_012.jpg, D:\project\IMG\right_2024_11_03_13_05_08_012.jpg, 0, 1, 0, 30.19029
D:\project\IMG\center_2024_11_03_13_05_08_114.jpg, D:\project\IMG\left_2024_11_03_13_05_08_114.jpg, D:\project\IMG\right_2024_11_03_13_05_08_114.jpg, 0, 1, 0, 30.1903
D:\project\IMG\center_2024_11_03_13_05_08_215.jpg, D:\project\IMG\left_2024_11_03_13_05_08_215.jpg, D:\project\IMG\right_2024_11_03_13_05_08_215.jpg, 0, 1, 0, 30.19032
D:\project\IMG\center_2024_11_03_13_05_08_316.jpg, D:\project\IMG\left_2024_11_03_13_05_08_316.jpg, D:\project\IMG\right_2024_11_03_13_05_08_316.jpg, 0, 1, 0, 30.1903
D:\project\IMG\center_2024_11_03_13_05_08_418.jpg, D:\project\IMG\left_2024_11_03_13_05_08_418.jpg, D:\project\IMG\right_2024_11_03_13_05_08_418.jpg, -0.2140155, 1, 0, 30.17801
D:\project\IMG\center_2024_11_03_13_05_08_521.jpg, D:\project\IMG\left_2024_11_03_13_05_08_521.jpg, D:\project\IMG\right_2024_11_03_13_05_08_521.jpg, -0.08370262, 1, 0, 30.19068
